event_timestamp,user_pseudo_id,session_id,event_name,country,category,source,medium,campaign
2021-01-01,21811536.2919105007,5182375501,session_start,United States,desktop,google,organic,(organic)
2021-01-01,21832783.5932892697,6869161234,session_start,United States,desktop,google,organic,(organic)
2021-01-01,21877662.1197170605,7562263667,session_start,Armenia,mobile,<Other>,referral,(referral)
2021-01-01,21949066.7152183339,8755502584,session_start,Canada,desktop,google,cpc,<Other>
2021-01-01,22069445.2849558768,8711315854,session_start,Vietnam,desktop,google,organic,(organic)
2021-01-01,22137824.1268416230,7245423127,session_start,United Kingdom,mobile,<Other>,referral,(referral)
2021-01-01,22213614.5233247113,2088466036,session_start,Ukraine,desktop,(direct),(none),(direct)
2021-01-01,22288916.8827658539,4396074480,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,22288916.8827658539,4816864145,session_start,United Kingdom,mobile,<Other>,<Other>,<Other>
2021-01-01,22288916.8827658539,4927457911,view_item,United Kingdom,mobile,<Other>,referral,(referral)
2021-01-01,22288916.8827658539,4927457911,session_start,United Kingdom,mobile,<Other>,referral,(referral)
2021-01-01,22359493.8173138206,9223690951,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,22383005.6250254363,1765576265,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,22386270.0899376212,2092761566,session_start,United States,desktop,google,organic,(organic)
2021-01-01,22452330.8849695336,1058944459,session_start,United States,mobile,google,organic,(organic)
2021-01-01,22570371.0320972505,920839109,add_payment_info,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,22570371.0320972505,920839109,add_shipping_info,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,22570371.0320972505,920839109,session_start,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,22761010.0396833655,7249493855,session_start,Taiwan,desktop,google,organic,(organic)
2021-01-01,22762727.9226318178,4647705247,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,22783536.6993425289,4650780098,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,22803999.0373904283,1646989440,session_start,India,desktop,<Other>,referral,(referral)
2021-01-01,22834096.1863557214,7070870411,session_start,Ukraine,desktop,google,cpc,<Other>
2021-01-01,22932448.7053001349,1970637115,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,23048615.9704016198,2239001190,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,23056437.7305634692,7682983448,session_start,United States,desktop,google,organic,(organic)
2021-01-01,23098328.0178898063,8305533850,session_start,Spain,mobile,(direct),(none),(direct)
2021-01-01,23098328.0178898063,8305533850,view_item,Spain,mobile,(direct),(none),(direct)
2021-01-01,23138075.5668454968,2433596412,session_start,Vietnam,tablet,<Other>,<Other>,<Other>
2021-01-01,23231961.7403139325,2415852120,session_start,China,desktop,(direct),(none),(direct)
2021-01-01,23259806.6518290123,1667020362,session_start,Spain,mobile,google,cpc,<Other>
2021-01-01,23293988.0034546760,8380141413,session_start,India,desktop,<Other>,referral,(referral)
2021-01-01,23328069.3046089059,2527993773,session_start,Denmark,mobile,<Other>,referral,(referral)
2021-01-01,23367449.3504455617,6153142272,session_start,Turkey,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,23368511.0132320931,8487158791,session_start,United States,mobile,google,organic,(organic)
2021-01-01,23372965.4708753483,76553839,session_start,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,23452064.8930732627,7123237938,session_start,United States,mobile,google,organic,(organic)
2021-01-01,23467609.6543737126,3702853987,view_item,Canada,mobile,<Other>,<Other>,<Other>
2021-01-01,23467609.6543737126,3702853987,session_start,Canada,mobile,<Other>,<Other>,<Other>
2021-01-01,23504182.9393448148,8292493093,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,23504182.9393448148,8292493093,view_item,United States,desktop,(direct),(none),(direct)
2021-01-01,23508833.7111507209,8567324350,session_start,France,mobile,(direct),(none),(direct)
2021-01-01,23522987.2871558663,9356916545,session_start,India,desktop,google,organic,(organic)
2021-01-01,23585021.5590941805,5177436537,session_start,United States,desktop,google,organic,(organic)
2021-01-01,23746450.9546291343,7753084875,session_start,Canada,mobile,<Other>,referral,(referral)
2021-01-01,23939199.8142763853,4556373920,session_start,Italy,desktop,(direct),(none),(direct)
2021-01-01,24018404.0469961101,3214927220,session_start,United States,tablet,<Other>,referral,(referral)
2021-01-01,24018404.0469961101,3214927220,view_item,United States,tablet,<Other>,referral,(referral)
2021-01-01,24020893.7801615484,3917447923,session_start,United States,tablet,<Other>,<Other>,<Other>
2021-01-01,24045383.4229050363,9400442310,session_start,Indonesia,desktop,<Other>,<Other>,<Other>
2021-01-01,24100569.9253417675,6579037606,session_start,Lebanon,desktop,<Other>,<Other>,<Other>
2021-01-01,24237973.7695480105,2579820881,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,24258508.1860690439,9303301668,session_start,Singapore,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,24270666.3229091625,5976353220,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,24294946.8837603544,6475780361,session_start,Netherlands,desktop,(direct),(none),(direct)
2021-01-01,24387953.4983017680,694771041,session_start,India,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,24412681.7867551927,8920944523,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,24464435.4350116304,1783332504,session_start,Canada,mobile,google,organic,(organic)
2021-01-01,24489247.7153856273,7794591764,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,24584072.8947285514,544181480,session_start,United States,mobile,google,organic,(organic)
2021-01-01,24720508.0046164432,1695888529,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,24926338.6830470727,4195990035,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,24930204.9518900356,3840877187,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,25137512.4220444369,1767747657,session_start,Philippines,mobile,google,organic,(organic)
2021-01-01,25149943.8547561165,259169308,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,25182076.0734012712,909200709,session_start,United Kingdom,mobile,google,organic,(organic)
2021-01-01,25197654.0811119035,9518113349,session_start,United States,mobile,google,organic,(organic)
2021-01-01,25284319.3474610942,7745044722,session_start,United States,mobile,google,organic,(organic)
2021-01-01,25305741.6681561994,8493354649,session_start,United States,desktop,google,organic,(organic)
2021-01-01,25344042.9976945354,8236459973,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,25353791.8669944187,4992686603,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,25373487.1045213374,1793777636,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-01,25414719.3519070267,3981559380,session_start,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,25414719.3519070267,5006208084,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,25416145.7738087776,880904791,session_start,United States,desktop,google,organic,(organic)
2021-01-01,25431043.6620799863,3525439631,session_start,Jordan,desktop,google,cpc,<Other>
2021-01-01,25642607.5458188244,7940305349,session_start,Indonesia,mobile,<Other>,<Other>,<Other>
2021-01-01,26171452.2953763543,8769678819,session_start,Germany,desktop,(direct),(none),(direct)
2021-01-01,26200341.4640393152,1632527785,view_item,Vietnam,desktop,google,organic,(organic)
2021-01-01,26200341.4640393152,1632527785,session_start,Vietnam,desktop,google,organic,(organic)
2021-01-01,26214059.5183689443,9851458681,session_start,Venezuela,mobile,google,cpc,<Other>
2021-01-01,26265970.9544747517,8199696191,session_start,Nigeria,desktop,<Other>,<Other>,<Other>
2021-01-01,26340619.6225680209,9832601923,session_start,Canada,mobile,<Other>,<Other>,<Other>
2021-01-01,26441489.8501234952,1875313344,session_start,United States,desktop,google,organic,(organic)
2021-01-01,26481378.8624619339,3066676700,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,26553547.9043425050,948580967,session_start,United States,desktop,google,organic,(organic)
2021-01-01,26776431.5444855772,2943205633,session_start,United States,mobile,google,organic,(organic)
2021-01-01,26782049.5894696140,9904152530,session_start,(not set),desktop,<Other>,referral,(referral)
2021-01-01,26791849.0085316062,6196525854,session_start,United States,desktop,google,organic,(organic)
2021-01-01,26912769.9069614844,4324415031,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,26943693.0634894898,2033832715,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,27001583.8835961550,6210530885,session_start,United States,mobile,google,organic,(organic)
2021-01-01,27210756.1447313249,3217007573,session_start,Canada,mobile,google,organic,(organic)
2021-01-01,27339915.9700096751,2157276438,session_start,Peru,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,27484144.6078656269,1693312914,session_start,United States,mobile,google,organic,(organic)
2021-01-01,27524867.0100016557,8234095422,session_start,United States,desktop,google,organic,(organic)
2021-01-01,27549715.8083286462,2717462674,session_start,(not set),mobile,<Other>,<Other>,<Other>
2021-01-01,27682737.8348760095,5705554052,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-01,27902265.0285222655,231192035,view_item,United States,desktop,<Other>,organic,(organic)
2021-01-01,27902265.0285222655,231192035,session_start,United States,desktop,<Other>,organic,(organic)
2021-01-01,28010086.0113208788,9912216647,session_start,Slovenia,mobile,google,organic,(organic)
2021-01-01,28134106.1591086954,7029169777,view_item,Canada,desktop,(direct),(none),(direct)
2021-01-01,28134106.1591086954,7029169777,add_payment_info,Canada,desktop,(direct),(none),(direct)
2021-01-01,28134106.1591086954,7385392777,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,28134106.1591086954,7029169777,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-01,28134106.1591086954,7029169777,add_shipping_info,Canada,desktop,(direct),(none),(direct)
2021-01-01,28449742.2370743757,4683115130,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,28608249.5438341040,3196475593,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,28652498.9173604407,4297716226,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,28758203.7958919206,7950530880,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-01,28758203.7958919206,7950530880,view_item,Canada,desktop,(direct),(none),(direct)
2021-01-01,28889932.1687420790,9555180323,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,29031391.5699656007,2931574655,session_start,Brazil,mobile,(direct),(none),(direct)
2021-01-01,29049721.9655511628,1085398452,session_start,Nigeria,desktop,google,organic,(organic)
2021-01-01,29131939.0392539138,2794846195,session_start,Spain,desktop,<Other>,<Other>,<Other>
2021-01-01,29204788.0375774072,9257442965,session_start,United States,desktop,google,organic,(organic)
2021-01-01,29231866.0237322031,9669880803,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,29285708.2216409450,2484850270,session_start,United States,tablet,google,organic,(organic)
2021-01-01,29307556.0540887865,4251728317,session_start,United States,desktop,google,organic,(organic)
2021-01-01,29329299.2439523956,9879283704,session_start,United States,mobile,google,organic,(organic)
2021-01-01,29340757.2301923858,430027189,session_start,Kuwait,desktop,google,organic,(organic)
2021-01-01,29369163.2302355415,2777755027,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,29369163.2302355415,4076841667,session_start,Canada,desktop,(direct),(none),(direct)
2021-01-01,29369163.2302355415,9106945219,session_start,Canada,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,29404827.7870928470,9095615489,session_start,India,desktop,google,organic,(organic)
2021-01-01,29404827.7870928470,6228080839,session_start,India,desktop,google,organic,(organic)
2021-01-01,29480586.6217152178,3081112567,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,29538782.9408059000,8897741531,session_start,Jordan,mobile,(direct),(none),(direct)
2021-01-01,29646673.3783120889,6520045183,session_start,Morocco,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,29844172.3542155264,1176410087,session_start,Netherlands,desktop,google,organic,(organic)
2021-01-01,29872177.6861382509,1423854455,session_start,Japan,desktop,google,organic,(organic)
2021-01-01,29908258.8632763836,7437267074,view_item,Canada,desktop,google,organic,(organic)
2021-01-01,29908258.8632763836,7437267074,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,30157161.7159831021,7089045763,session_start,United States,mobile,google,organic,(organic)
2021-01-01,30168787.8236845550,6951775477,session_start,India,desktop,(direct),(none),(direct)
2021-01-01,30234566.0609704027,2890597054,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,30264874.8030227718,5277425918,session_start,United States,desktop,google,organic,(organic)
2021-01-01,30302677.8584015912,9683538776,session_start,United Kingdom,desktop,(direct),(none),(direct)
2021-01-01,30339580.1837884134,1900885540,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,30339580.1837884134,4220976943,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,30541066.1131261867,1718714092,session_start,India,mobile,google,organic,(organic)
2021-01-01,30602904.3052902888,7490505412,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,30606197.1308114904,8443894773,view_item,United States,mobile,<Other>,organic,(organic)
2021-01-01,30606197.1308114904,8443894773,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-01,30705129.7072529976,9994616644,session_start,India,desktop,google,organic,(organic)
2021-01-01,30896056.1001167680,6524063208,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,31031519.3989745669,3427310789,session_start,Poland,desktop,<Other>,<Other>,<Other>
2021-01-01,31045485.3692937121,3810789052,session_start,United States,desktop,google,organic,(organic)
2021-01-01,31123302.4260923459,7951064182,session_start,Philippines,desktop,<Other>,<Other>,<Other>
2021-01-01,31188965.3870387348,7864773845,session_start,Ukraine,mobile,google,organic,(organic)
2021-01-01,31244839.2517392261,232898719,session_start,Romania,mobile,google,organic,(organic)
2021-01-01,31371582.5762562524,6153845463,session_start,United States,mobile,google,organic,(organic)
2021-01-01,31378643.1485010348,6190239322,session_start,France,desktop,google,organic,(organic)
2021-01-01,31432101.1568853334,4656354670,session_start,India,desktop,google,organic,(organic)
2021-01-01,31499255.0839563817,9547075888,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,31525967.2228465484,1945972257,session_start,Taiwan,tablet,(direct),(none),(direct)
2021-01-01,31527947.7929997272,5994449228,session_start,Bangladesh,mobile,google,organic,(organic)
2021-01-01,31623609.2905789583,1125696556,session_start,Germany,mobile,google,cpc,<Other>
2021-01-01,31631392.0564528844,3780310052,session_start,Italy,tablet,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,31711736.9819763479,357427902,session_start,Spain,mobile,google,organic,(organic)
2021-01-01,31763861.4962148473,4423271651,session_start,Brazil,mobile,google,organic,(organic)
2021-01-01,31799847.0006261580,5921125117,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,31855026.0202539875,3793671954,view_item,South Africa,mobile,(direct),(none),(direct)
2021-01-01,31855026.0202539875,3793671954,session_start,South Africa,mobile,(direct),(none),(direct)
2021-01-01,31997071.8879272719,1556648333,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,31997071.8879272719,6335116593,session_start,United States,desktop,google,organic,(organic)
2021-01-01,32250547.9872851046,3482553507,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,32265998.7394329403,5078274921,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,32472803.1094396932,2601182521,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,32492258.8922020045,6988271179,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,32495055.4536105638,547182581,session_start,Ukraine,desktop,<Other>,<Other>,<Other>
2021-01-01,32537212.0554785312,4387243486,view_item,Romania,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,32537212.0554785312,4387243486,session_start,Romania,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,32663788.8865224373,3571327574,session_start,Bulgaria,desktop,<Other>,referral,(referral)
2021-01-01,32663788.8865224373,3571327574,view_item,Bulgaria,desktop,<Other>,referral,(referral)
2021-01-01,32881481.2798882282,115859729,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-01,33073464.9853359145,2538838792,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,33084331.9483728842,9631192510,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,33084866.6605360166,3930869112,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,33121837.1234635015,3107333225,session_start,India,tablet,<Other>,referral,(referral)
2021-01-01,33172669.1041678193,3182728186,session_start,United States,desktop,google,organic,(organic)
2021-01-01,33208324.6364717214,4688387322,session_start,United States,desktop,google,organic,(organic)
2021-01-01,33271527.8400924843,9544673449,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,33306641.0367818103,9896553402,session_start,Denmark,mobile,<Other>,<Other>,<Other>
2021-01-01,33366541.3332063133,345691544,session_start,Japan,desktop,(direct),(none),(direct)
2021-01-01,33430645.0890424155,481575482,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,33477882.0225542375,545671771,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,33501907.7131599386,9485209744,session_start,United States,desktop,google,organic,(organic)
2021-01-01,33596887.1561614942,2413339966,session_start,Indonesia,mobile,<Other>,<Other>,<Other>
2021-01-01,33636855.7141517200,790797335,session_start,Canada,mobile,google,organic,(organic)
2021-01-01,33643977.1646894227,646632899,session_start,(not set),mobile,<Other>,referral,(referral)
2021-01-01,33663176.8588680197,7114529903,session_start,United Kingdom,tablet,<Other>,<Other>,<Other>
2021-01-01,33663550.8627941251,4734089678,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-01,33669105.9582258230,4411099220,session_start,Ireland,desktop,google,organic,(organic)
2021-01-01,33682436.7357553402,199496929,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-01,33768584.6234167739,7629601521,session_start,South Korea,desktop,google,organic,(organic)
2021-01-01,33769645.6261677786,3743748723,session_start,Turkey,desktop,google,organic,(organic)
2021-01-01,33873094.1420535007,1907256425,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,34058729.7795672848,9184981421,session_start,India,desktop,<Other>,<Other>,<Other>
2021-01-01,34072087.4412395298,2298144087,session_start,North Macedonia,desktop,google,organic,(organic)
2021-01-01,34145599.9513990971,2271666411,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,34150985.5240340128,9724592494,session_start,South Korea,desktop,google,organic,(organic)
2021-01-01,34197976.1962382209,7660779013,session_start,Italy,desktop,(direct),(none),(direct)
2021-01-01,34389706.3771765789,6906469571,session_start,Belgium,desktop,(direct),(none),(direct)
2021-01-01,34398288.7328838276,7681581095,session_start,United States,desktop,google,organic,(organic)
2021-01-01,34464106.5670933021,230810633,view_item,United States,desktop,google,organic,(organic)
2021-01-01,34464106.5670933021,230810633,session_start,United States,desktop,google,organic,(organic)
2021-01-01,34547881.7696600243,1271943208,session_start,South Korea,mobile,google,cpc,<Other>
2021-01-01,34575239.6572258099,9598660175,session_start,Netherlands,desktop,google,organic,(organic)
2021-01-01,34602336.0041797184,8958506748,session_start,United States,desktop,google,organic,(organic)
2021-01-01,34761310.9821545240,9517846042,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,34761310.9821545240,4460430978,session_start,United States,desktop,google,organic,(organic)
2021-01-01,34844711.2547541841,6035570771,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-01,34851780.6903374642,7554197231,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,34894660.9882720009,1418410021,session_start,United States,tablet,<Other>,<Other>,<Other>
2021-01-01,34911753.3591248605,7458195474,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,35013875.9517547255,3695755609,session_start,Israel,desktop,(direct),(none),(direct)
2021-01-01,35045920.2850134690,2303734018,session_start,Australia,desktop,<Other>,referral,(referral)
2021-01-01,35067149.8683896315,2873750954,session_start,India,mobile,<Other>,referral,(referral)
2021-01-01,35077991.3713548000,5540866830,session_start,India,desktop,(direct),(none),(direct)
2021-01-01,35117818.3428519674,7858766115,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,35157300.2616002204,1149322707,session_start,Canada,mobile,google,organic,(organic)
2021-01-01,35236652.2780808698,9160593031,session_start,France,desktop,(direct),(none),(direct)
2021-01-01,35243409.6809746500,9612988189,session_start,Ukraine,desktop,google,cpc,<Other>
2021-01-01,35243538.6070635434,1783772733,session_start,Mexico,desktop,(direct),(none),(direct)
2021-01-01,35263951.7824143311,3915160151,session_start,Spain,desktop,google,organic,(organic)
2021-01-01,35383095.1175149553,420540408,session_start,United States,desktop,<Other>,organic,(organic)
2021-01-01,35400700.0271147218,3270602487,session_start,Singapore,mobile,<Other>,<Other>,<Other>
2021-01-01,35400700.0271147218,7237855258,session_start,Singapore,mobile,(direct),(none),(direct)
2021-01-01,35410332.2124208618,1934147307,session_start,United States,mobile,google,organic,(organic)
2021-01-01,35441360.9129128812,353521774,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,35476584.8096801094,1776767231,session_start,India,desktop,<Other>,referral,(referral)
2021-01-01,35623496.6858974365,3608772309,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,35709945.3603189631,7342050256,session_start,Poland,mobile,google,organic,(organic)
2021-01-01,35915051.6089927132,4609030029,session_start,United States,desktop,google,organic,(organic)
2021-01-01,35925988.1466855002,5033265927,session_start,United States,mobile,google,organic,(organic)
2021-01-01,35925988.1466855002,5033265927,view_item,United States,mobile,google,organic,(organic)
2021-01-01,35957415.7152432487,6199939035,session_start,India,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,36046458.6563206091,4113021052,session_start,United Kingdom,desktop,google,organic,(organic)
2021-01-01,36106774.1359315584,7762481811,session_start,India,desktop,google,organic,(organic)
2021-01-01,36106774.1359315584,7762481811,view_item,India,desktop,google,organic,(organic)
2021-01-01,36115716.9328055658,8983973618,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,36161021.7465135440,8239757201,session_start,United States,desktop,google,organic,(organic)
2021-01-01,36172222.1402883612,2981242204,view_item,United States,mobile,(direct),(none),(direct)
2021-01-01,36172222.1402883612,2981242204,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,36242972.0017504152,11458086,session_start,Israel,mobile,google,organic,(organic)
2021-01-01,36346574.2504762494,6372943959,session_start,India,desktop,(direct),(none),(direct)
2021-01-01,36366950.6688133396,8142878141,session_start,France,desktop,(direct),(none),(direct)
2021-01-01,36366950.6688133396,2223292970,session_start,France,desktop,google,organic,(organic)
2021-01-01,36382653.0120954969,3318979216,view_item,Taiwan,desktop,(direct),(none),(direct)
2021-01-01,36382653.0120954969,3318979216,session_start,Taiwan,desktop,(direct),(none),(direct)
2021-01-01,36458208.7756835061,5003107209,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,36501274.0571415711,5073815041,session_start,Singapore,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,36536935.5345983278,6800088861,session_start,Canada,desktop,<Other>,organic,(organic)
2021-01-01,36540399.9126204241,6756124459,session_start,India,desktop,(direct),(none),(direct)
2021-01-01,36549683.3658131284,9510261117,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,36665674.3318230125,2037360756,session_start,Spain,desktop,<Other>,referral,(referral)
2021-01-01,36665674.3318230125,1776700278,session_start,Spain,desktop,google,organic,(organic)
2021-01-01,36712634.6506686667,2156986989,session_start,Canada,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,36754820.3947348094,639559922,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,36879275.6602735360,886402958,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,36999301.8161854167,9693123542,view_item,United States,mobile,(direct),(none),(direct)
2021-01-01,36999301.8161854167,9693123542,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,37016108.6153198530,9261558167,session_start,United Kingdom,desktop,google,organic,(organic)
2021-01-01,37134797.0718983343,9969784833,session_start,United States,desktop,google,organic,(organic)
2021-01-01,37241749.2713812457,2749489165,session_start,United States,desktop,google,organic,(organic)
2021-01-01,37416130.1278936313,9264109348,session_start,United States,desktop,<Other>,organic,(organic)
2021-01-01,37502311.8138927575,4947045323,session_start,France,desktop,(direct),(none),(direct)
2021-01-01,37576879.5317265652,4303208485,session_start,Israel,mobile,(direct),(none),(direct)
2021-01-01,37682202.6665467278,6011405486,session_start,Pakistan,desktop,<Other>,<Other>,<Other>
2021-01-01,37840023.5560565599,6007976033,session_start,Japan,desktop,(direct),(none),(direct)
2021-01-01,37909442.0035969448,8982547254,session_start,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,38007746.2880873486,7592092305,session_start,India,mobile,(direct),(none),(direct)
2021-01-01,38050258.5403414260,9645637101,session_start,Russia,mobile,google,organic,(organic)
2021-01-01,38050258.5403414260,9645637101,view_item,Russia,mobile,google,organic,(organic)
2021-01-01,38324338.0800557068,3297746818,session_start,United States,tablet,<Other>,<Other>,<Other>
2021-01-01,38359877.5815012009,510052191,session_start,United States,desktop,google,organic,(organic)
2021-01-01,38385728.6850249485,1951368085,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,38549348.7136832811,3937034110,session_start,United States,desktop,google,organic,(organic)
2021-01-01,38603272.7272629334,5631681564,session_start,Estonia,desktop,<Other>,<Other>,<Other>
2021-01-01,38730120.5279530751,4079045083,session_start,Singapore,mobile,(direct),(none),(direct)
2021-01-01,38772314.4571346623,8817141682,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,38872110.2113478843,1767126210,session_start,Turkey,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,38945261.7275220036,4898749426,view_item,Thailand,desktop,(direct),(none),(direct)
2021-01-01,38945261.7275220036,4898749426,session_start,Thailand,desktop,(direct),(none),(direct)
2021-01-01,38953446.6090079613,9544673449,session_start,Malaysia,desktop,google,organic,(organic)
2021-01-01,39001639.1577155549,1530992882,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-01,39008104.1907349138,158896939,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,39084217.4132259659,9516527512,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,39198343.5673282991,2734606491,session_start,United States,mobile,<Other>,referral,(referral)
2021-01-01,39249869.7861082195,1286061539,session_start,United States,desktop,google,organic,(organic)
2021-01-01,39249869.7861082195,1286061539,view_item,United States,desktop,google,organic,(organic)
2021-01-01,39261888.9474046490,3651416180,view_item,Singapore,mobile,(direct),(none),(direct)
2021-01-01,39261888.9474046490,3651416180,session_start,Singapore,mobile,(direct),(none),(direct)
2021-01-01,39311760.5259477391,4685750111,session_start,United Kingdom,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,39335113.7845260204,3951276418,session_start,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,39335113.7845260204,3951276418,view_item,China,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,39343231.0031608540,8368415224,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,39447924.7392393021,6607060651,session_start,United States,mobile,google,organic,(organic)
2021-01-01,39447924.7392393021,477701141,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,39447924.7392393021,7325307323,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,39447924.7392393021,5269860041,session_start,United States,mobile,google,cpc,<Other>
2021-01-01,39494095.3296939570,4000206506,session_start,Germany,desktop,google,organic,(organic)
2021-01-01,39585017.1090292162,7636388743,session_start,Finland,mobile,(direct),(none),(direct)
2021-01-01,39695614.6158297191,8307935068,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,39782550.6972102138,1168422446,session_start,Singapore,mobile,google,organic,(organic)
2021-01-01,39853063.5256448694,7125524018,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,39853063.5256448694,2391225559,session_start,United States,desktop,google,organic,(organic)
