event_date,ssource,medium,campaign,event_name,user_sessions_count,visit_to_cart,visit_to_checkout,visit_to_purchase
2020-12-31,shop.googlemerchandisestore.com,referral,(referral),session_start,174,0,0,0
2020-12-31,<Other>,referral,(referral),session_start,228,0,0,0
2020-12-31,(data deleted),(data deleted),<Other>,session_start,2,0,0,0
2020-12-31,<Other>,organic,(organic),session_start,90,0,0,0
2020-12-31,google,cpc,<Other>,session_start,117,0,0,0
2020-12-31,<Other>,<Other>,<Other>,begin_checkout,7,0,0.14285714285714285,0
2020-12-31,(direct),(none),(direct),add_to_cart,17,0.058823529411764705,0,0
2020-12-31,<Other>,referral,(referral),begin_checkout,6,0,0.16666666666666666,0
2020-12-31,google,organic,(organic),begin_checkout,10,0,0.1,0
2020-12-31,(data deleted),(data deleted),(data deleted),begin_checkout,7,0,0.14285714285714285,0
2020-12-31,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,13,0.076923076923076927,0,0
2020-12-31,<Other>,organic,(organic),begin_checkout,2,0,0.5,0
2020-12-31,google,cpc,<Other>,add_to_cart,6,0.16666666666666666,0,0
2020-12-31,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,5,0,0.2,0
2020-12-31,(data deleted),(data deleted),(data deleted),add_to_cart,10,0.1,0,0
2020-12-31,<Other>,<Other>,<Other>,add_to_cart,10,0.1,0,0
2020-12-31,google,organic,(organic),add_to_cart,24,0.041666666666666664,0,0
2021-01-01,(data deleted),(data deleted),(data deleted),session_start,85,0,0,0
2021-01-01,google,organic,(organic),session_start,744,0,0,0
2021-01-01,<Other>,referral,(referral),session_start,211,0,0,0
2021-01-01,(direct),(none),(direct),session_start,561,0,0,0
2021-01-01,<Other>,<Other>,<Other>,session_start,377,0,0,0
2021-01-01,shop.googlemerchandisestore.com,referral,(referral),session_start,134,0,0,0
2021-01-01,google,cpc,<Other>,session_start,103,0,0,0
2021-01-01,<Other>,organic,(organic),session_start,64,0,0,0
2021-01-01,<Other>,(data deleted),(data deleted),session_start,2,0,0,0
2021-01-01,(direct),(none),(direct),begin_checkout,9,0,0.1111111111111111,0
2021-01-01,google,organic,(organic),purchase,3,0,0,0.33333333333333331
2021-01-01,google,organic,(organic),add_to_cart,20,0.05,0,0
2021-01-01,(data deleted),(data deleted),(data deleted),purchase,2,0,0,0.5
2021-01-01,google,cpc,<Other>,begin_checkout,1,0,1,0
2021-01-01,google,cpc,<Other>,purchase,1,0,0,1
2021-01-01,(direct),(none),(direct),add_to_cart,24,0.041666666666666664,0,0
2021-01-01,<Other>,<Other>,<Other>,add_to_cart,7,0.14285714285714285,0,0
2021-01-01,<Other>,referral,(referral),add_to_cart,6,0.16666666666666666,0,0
2021-01-01,google,cpc,<Other>,add_to_cart,2,0.5,0,0
2021-01-01,<Other>,organic,(organic),add_to_cart,1,1,0,0
2021-01-12,<Other>,referral,(referral),session_start,462,0,0,0
2021-01-12,<Other>,(data deleted),(data deleted),session_start,5,0,0,0
2021-01-12,google,organic,(organic),session_start,1465,0,0,0
2021-01-12,shop.googlemerchandisestore.com,referral,(referral),session_start,340,0,0,0
2021-01-12,google,cpc,<Other>,session_start,202,0,0,0
2021-01-12,(direct),(none),(direct),session_start,1077,0,0,0
2021-01-12,(data deleted),(data deleted),(data deleted),session_start,246,0,0,0
2021-01-12,<Other>,<Other>,<Other>,session_start,714,0,0,0
2021-01-12,<Other>,organic,(organic),session_start,137,0,0,0
2021-01-12,<Other>,organic,(organic),begin_checkout,4,0,0.25,0
2021-01-12,(direct),(none),(direct),purchase,12,0,0,0.083333333333333329
2021-01-12,<Other>,<Other>,<Other>,begin_checkout,10,0,0.1,0
2021-01-12,google,organic,(organic),begin_checkout,24,0,0.041666666666666664,0
2021-01-12,(direct),(none),(direct),add_to_cart,35,0.028571428571428571,0,0
2021-01-12,<Other>,referral,(referral),purchase,2,0,0,0.5
2021-01-12,(direct),(none),(direct),begin_checkout,16,0,0.0625,0
2021-01-12,<Other>,<Other>,<Other>,purchase,6,0,0,0.16666666666666666
2021-01-12,google,cpc,<Other>,add_to_cart,2,0.5,0,0
2021-01-12,<Other>,<Other>,<Other>,add_to_cart,24,0.041666666666666664,0,0
2021-01-12,google,organic,(organic),add_to_cart,57,0.017543859649122806,0,0
2021-01-12,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,7,0,0.14285714285714285,0
2021-01-12,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,14,0.071428571428571425,0,0
2021-01-12,<Other>,referral,(referral),add_to_cart,21,0.047619047619047616,0,0
2021-01-12,(data deleted),(data deleted),(data deleted),add_to_cart,11,0.090909090909090912,0,0
2021-01-30,<Other>,<Other>,<Other>,session_start,412,0,0,0
2021-01-30,google,cpc,<Other>,session_start,129,0,0,0
2021-01-30,<Other>,referral,(referral),session_start,275,0,0,0
2021-01-30,(direct),(none),(direct),session_start,664,0,0,0
2021-01-30,shop.googlemerchandisestore.com,referral,(referral),session_start,213,0,0,0
2021-01-30,google,organic,(organic),session_start,857,0,0,0
2021-01-30,(data deleted),(data deleted),(data deleted),session_start,153,0,0,0
2021-01-30,<Other>,organic,(organic),session_start,94,0,0,0
2021-01-30,<Other>,(data deleted),(data deleted),session_start,2,0,0,0
2021-01-30,google,organic,(organic),purchase,7,0,0,0.14285714285714285
2021-01-30,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,13,0.076923076923076927,0,0
2021-01-30,(direct),(none),(direct),purchase,8,0,0,0.125
2021-01-30,google,organic,(organic),begin_checkout,17,0,0.058823529411764705,0
2021-01-30,<Other>,<Other>,<Other>,begin_checkout,5,0,0.2,0
2021-01-30,<Other>,<Other>,<Other>,purchase,1,0,0,1
2021-01-30,(direct),(none),(direct),begin_checkout,13,0,0.076923076923076927,0
2021-01-30,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,8,0,0.125,0
2021-01-30,shop.googlemerchandisestore.com,referral,(referral),purchase,6,0,0,0.16666666666666666
2021-01-30,<Other>,referral,(referral),begin_checkout,2,0,0.5,0
2021-01-30,(direct),(none),(direct),add_to_cart,31,0.032258064516129031,0,0
2021-01-30,<Other>,organic,(organic),add_to_cart,2,0.5,0,0
2021-01-30,<Other>,<Other>,<Other>,add_to_cart,12,0.083333333333333329,0,0
2021-01-30,google,organic,(organic),add_to_cart,29,0.034482758620689655,0,0
2021-01-30,(data deleted),(data deleted),(data deleted),add_to_cart,10,0.1,0,0
2021-01-30,google,cpc,<Other>,add_to_cart,4,0.25,0,0
2020-11-16,google,organic,(organic),session_start,1029,0,0,0
2020-11-16,shop.googlemerchandisestore.com,referral,(referral),session_start,326,0,0,0
2020-11-16,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,20,0,0.05,0
2020-11-16,(data deleted),(data deleted),(data deleted),session_start,276,0,0,0
2020-11-16,<Other>,referral,(referral),session_start,318,0,0,0
2020-11-16,(direct),(none),(direct),begin_checkout,43,0,0.023255813953488372,0
2020-11-16,<Other>,<Other>,<Other>,begin_checkout,24,0,0.041666666666666664,0
2020-11-16,(direct),(none),(direct),session_start,782,0,0,0
2020-11-16,<Other>,<Other>,<Other>,session_start,516,0,0,0
2020-11-16,google,cpc,<Other>,session_start,138,0,0,0
2020-11-16,<Other>,organic,(organic),session_start,84,0,0,0
2020-11-16,google,organic,(organic),begin_checkout,42,0,0.023809523809523808,0
2020-11-16,google,cpc,<Other>,begin_checkout,6,0,0.16666666666666666,0
2020-11-16,<Other>,referral,(referral),begin_checkout,14,0,0.071428571428571425,0
2020-11-16,(data deleted),(data deleted),<Other>,session_start,5,0,0,0
2020-11-16,(direct),(none),(direct),purchase,21,0,0,0.047619047619047616
2020-11-16,(direct),(none),(direct),add_to_cart,9,0.1111111111111111,0,0
2020-11-16,google,organic,(organic),purchase,20,0,0,0.05
2020-11-16,shop.googlemerchandisestore.com,referral,(referral),purchase,7,0,0,0.14285714285714285
2020-11-16,<Other>,<Other>,<Other>,purchase,9,0,0,0.1111111111111111
2020-11-16,(data deleted),(data deleted),(data deleted),purchase,6,0,0,0.16666666666666666
2020-11-16,(data deleted),(data deleted),(data deleted),add_to_cart,3,0.33333333333333331,0,0
2020-11-16,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,2,0.5,0,0
2020-11-16,<Other>,organic,(organic),add_to_cart,2,0.5,0,0
2020-11-16,google,organic,(organic),add_to_cart,10,0.1,0,0
2020-11-16,<Other>,referral,(referral),add_to_cart,3,0.33333333333333331,0,0
2020-12-27,<Other>,referral,(referral),session_start,256,0,0,0
2020-12-27,<Other>,<Other>,<Other>,session_start,404,0,0,0
2020-12-27,(direct),(none),(direct),session_start,606,0,0,0
2020-12-27,google,organic,(organic),session_start,899,0,0,0
2020-12-27,(data deleted),(data deleted),(data deleted),session_start,105,0,0,0
2020-12-27,shop.googlemerchandisestore.com,referral,(referral),session_start,176,0,0,0
2020-12-27,google,cpc,<Other>,session_start,124,0,0,0
2020-12-27,<Other>,organic,(organic),session_start,66,0,0,0
2020-12-27,(data deleted),(data deleted),(data deleted),add_to_cart,15,0.066666666666666666,0,0
2020-12-27,(direct),(none),(direct),add_to_cart,24,0.041666666666666664,0,0
2020-12-27,<Other>,referral,(referral),begin_checkout,6,0,0.16666666666666666,0
2020-12-27,google,organic,(organic),add_to_cart,28,0.035714285714285712,0,0
2020-12-27,<Other>,<Other>,<Other>,purchase,1,0,0,1
2020-12-27,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,4,0,0.25,0
2020-12-27,(data deleted),(data deleted),(data deleted),begin_checkout,8,0,0.125,0
2020-12-27,<Other>,referral,(referral),add_to_cart,12,0.083333333333333329,0,0
2020-12-27,<Other>,organic,(organic),add_to_cart,4,0.25,0,0
2020-12-27,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,5,0.2,0,0
2020-12-04,<Other>,referral,(referral),session_start,430,0,0,0
2020-12-04,(data deleted),(data deleted),(data deleted),session_start,324,0,0,0
2020-12-04,shop.googlemerchandisestore.com,referral,(referral),session_start,393,0,0,0
2020-12-04,<Other>,<Other>,<Other>,session_start,599,0,0,0
2020-12-04,google,cpc,<Other>,session_start,204,0,0,0
2020-12-04,(direct),(none),(direct),session_start,1091,0,0,0
2020-12-04,google,organic,(organic),session_start,1477,0,0,0
2020-12-04,<Other>,organic,(organic),session_start,128,0,0,0
2020-12-04,(data deleted),(data deleted),<Other>,session_start,5,0,0,0
2020-12-04,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,25,0,0.04,0
2020-12-04,google,organic,(organic),begin_checkout,67,0,0.014925373134328358,0
2020-12-04,(direct),(none),(direct),begin_checkout,40,0,0.025,0
2020-12-04,(direct),(none),(direct),purchase,13,0,0,0.076923076923076927
2020-12-04,google,organic,(organic),purchase,34,0,0,0.029411764705882353
2020-12-04,(data deleted),(data deleted),(data deleted),purchase,8,0,0,0.125
2020-12-04,google,organic,(organic),add_to_cart,117,0.0085470085470085479,0,0
2020-12-04,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,41,0.024390243902439025,0,0
2020-12-04,<Other>,referral,(referral),begin_checkout,17,0,0.058823529411764705,0
2020-12-04,(data deleted),(data deleted),(data deleted),begin_checkout,14,0,0.071428571428571425,0
2020-12-04,<Other>,referral,(referral),add_to_cart,39,0.02564102564102564,0,0
2020-12-04,<Other>,<Other>,<Other>,begin_checkout,22,0,0.045454545454545456,0
2020-12-04,(direct),(none),(direct),add_to_cart,69,0.014492753623188406,0,0
2020-12-04,shop.googlemerchandisestore.com,referral,(referral),purchase,13,0,0,0.076923076923076927
2020-12-04,<Other>,referral,(referral),purchase,8,0,0,0.125
2020-12-04,google,cpc,<Other>,purchase,3,0,0,0.33333333333333331
2020-12-04,<Other>,<Other>,<Other>,purchase,6,0,0,0.16666666666666666
2020-12-04,google,cpc,<Other>,add_to_cart,18,0.055555555555555552,0,0
2020-12-04,<Other>,<Other>,<Other>,add_to_cart,51,0.0196078431372549,0,0
2020-12-04,(data deleted),(data deleted),(data deleted),add_to_cart,39,0.02564102564102564,0,0
2021-01-23,(direct),(none),(direct),session_start,714,0,0,0
2021-01-23,<Other>,referral,(referral),session_start,292,0,0,0
2021-01-23,<Other>,<Other>,<Other>,session_start,498,0,0,0
2021-01-23,google,organic,(organic),session_start,941,0,0,0
2021-01-23,(data deleted),(data deleted),(data deleted),session_start,143,0,0,0
2021-01-23,google,cpc,<Other>,session_start,146,0,0,0
2021-01-23,<Other>,organic,(organic),session_start,88,0,0,0
2021-01-23,shop.googlemerchandisestore.com,referral,(referral),session_start,251,0,0,0
2021-01-23,(data deleted),(data deleted),<Other>,session_start,3,0,0,0
2021-01-23,<Other>,(data deleted),(data deleted),session_start,3,0,0,0
2021-01-23,<Other>,referral,(referral),add_to_cart,15,0.066666666666666666,0,0
2021-01-23,(direct),(none),(direct),begin_checkout,20,0,0.05,0
2021-01-23,(data deleted),(data deleted),(data deleted),purchase,8,0,0,0.125
2021-01-23,google,organic,(organic),begin_checkout,21,0,0.047619047619047616,0
2021-01-23,<Other>,referral,(referral),begin_checkout,9,0,0.1111111111111111,0
2021-01-23,google,organic,(organic),purchase,13,0,0,0.076923076923076927
2021-01-23,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,9,0,0.1111111111111111,0
2021-01-23,shop.googlemerchandisestore.com,referral,(referral),purchase,5,0,0,0.2
2021-01-23,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,14,0.071428571428571425,0,0
2021-01-23,<Other>,<Other>,<Other>,purchase,3,0,0,0.33333333333333331
2021-01-23,<Other>,<Other>,<Other>,begin_checkout,9,0,0.1111111111111111,0
2021-01-23,<Other>,<Other>,<Other>,add_to_cart,23,0.043478260869565216,0,0
2021-01-23,(data deleted),(data deleted),(data deleted),begin_checkout,10,0,0.1,0
2021-01-23,<Other>,organic,(organic),add_to_cart,2,0.5,0,0
2021-01-23,(direct),(none),(direct),add_to_cart,32,0.03125,0,0
2021-01-23,google,organic,(organic),add_to_cart,30,0.033333333333333333,0,0
2021-01-23,<Other>,organic,(organic),begin_checkout,1,0,1,0
2021-01-23,<Other>,(data deleted),(data deleted),add_to_cart,1,1,0,0
2020-12-12,<Other>,referral,(referral),session_start,414,0,0,0
2020-12-12,google,organic,(organic),session_start,1260,0,0,0
2020-12-12,<Other>,organic,(organic),session_start,123,0,0,0
2020-12-12,(direct),(none),(direct),session_start,917,0,0,0
2020-12-12,google,cpc,<Other>,session_start,195,0,0,0
2020-12-12,<Other>,<Other>,<Other>,session_start,648,0,0,0
2020-12-12,(data deleted),(data deleted),(data deleted),session_start,192,0,0,0
2020-12-12,shop.googlemerchandisestore.com,referral,(referral),session_start,314,0,0,0
2020-12-12,(data deleted),(data deleted),<Other>,session_start,6,0,0,0
2020-12-12,<Other>,(data deleted),(data deleted),session_start,3,0,0,0
2020-12-12,<Other>,referral,(referral),begin_checkout,18,0,0.055555555555555552,0
2020-12-12,(data deleted),(data deleted),(data deleted),begin_checkout,20,0,0.05,0
2020-12-12,(data deleted),(data deleted),(data deleted),add_to_cart,21,0.047619047619047616,0,0
2020-12-12,(data deleted),(data deleted),(data deleted),purchase,16,0,0,0.0625
2020-12-12,(direct),(none),(direct),purchase,26,0,0,0.038461538461538464
2020-12-12,google,organic,(organic),purchase,25,0,0,0.04
2020-12-12,(direct),(none),(direct),begin_checkout,53,0,0.018867924528301886,0
2020-12-12,(direct),(none),(direct),add_to_cart,90,0.011111111111111112,0,0
2020-12-12,google,organic,(organic),begin_checkout,51,0,0.0196078431372549,0
2020-12-12,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,24,0.041666666666666664,0,0
2020-12-12,<Other>,<Other>,<Other>,add_to_cart,33,0.030303030303030304,0,0
2020-12-12,<Other>,<Other>,<Other>,begin_checkout,22,0,0.045454545454545456,0
2020-12-12,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,14,0,0.071428571428571425,0
2020-12-12,google,cpc,<Other>,begin_checkout,7,0,0.14285714285714285,0
2020-12-12,(data deleted),(data deleted),<Other>,begin_checkout,1,0,1,0
2020-12-12,<Other>,referral,(referral),purchase,7,0,0,0.14285714285714285
2020-12-12,google,cpc,<Other>,add_to_cart,17,0.058823529411764705,0,0
2020-12-12,<Other>,<Other>,<Other>,purchase,10,0,0,0.1
2020-12-12,<Other>,referral,(referral),add_to_cart,27,0.037037037037037035,0,0
2020-12-12,google,organic,(organic),add_to_cart,89,0.011235955056179775,0,0
2020-12-12,<Other>,(data deleted),(data deleted),add_to_cart,1,1,0,0
2020-12-12,shop.googlemerchandisestore.com,referral,(referral),purchase,8,0,0,0.125
2021-01-18,google,organic,(organic),session_start,1177,0,0,0
2021-01-18,<Other>,<Other>,<Other>,session_start,563,0,0,0
2021-01-18,<Other>,organic,(organic),session_start,84,0,0,0
2021-01-18,google,cpc,<Other>,session_start,156,0,0,0
2021-01-18,<Other>,referral,(referral),session_start,313,0,0,0
2021-01-18,(direct),(none),(direct),session_start,800,0,0,0
2021-01-18,(data deleted),(data deleted),(data deleted),session_start,171,0,0,0
2021-01-18,shop.googlemerchandisestore.com,referral,(referral),session_start,274,0,0,0
2021-01-18,google,organic,(organic),purchase,7,0,0,0.14285714285714285
2021-01-18,<Other>,<Other>,<Other>,begin_checkout,4,0,0.25,0
2021-01-18,<Other>,<Other>,<Other>,purchase,3,0,0,0.33333333333333331
2021-01-18,google,organic,(organic),add_to_cart,37,0.027027027027027029,0,0
2021-01-18,(direct),(none),(direct),begin_checkout,9,0,0.1111111111111111,0
2021-01-18,<Other>,referral,(referral),purchase,2,0,0,0.5
2021-01-18,(direct),(none),(direct),purchase,3,0,0,0.33333333333333331
2021-01-18,google,cpc,<Other>,begin_checkout,3,0,0.33333333333333331,0
2021-01-18,google,organic,(organic),begin_checkout,16,0,0.0625,0
2021-01-18,(data deleted),(data deleted),(data deleted),purchase,1,0,0,1
2021-01-18,shop.googlemerchandisestore.com,referral,(referral),purchase,2,0,0,0.5
2021-01-18,(direct),(none),(direct),add_to_cart,23,0.043478260869565216,0,0
2021-01-18,(data deleted),(data deleted),(data deleted),add_to_cart,13,0.076923076923076927,0,0
2021-01-18,<Other>,<Other>,<Other>,add_to_cart,17,0.058823529411764705,0,0
2021-01-18,google,cpc,<Other>,add_to_cart,4,0.25,0,0
2021-01-18,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,13,0.076923076923076927,0,0
2021-01-18,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,6,0,0.16666666666666666,0
2021-01-17,(direct),(none),(direct),session_start,684,0,0,0
2021-01-17,<Other>,<Other>,<Other>,session_start,437,0,0,0
2021-01-17,shop.googlemerchandisestore.com,referral,(referral),session_start,195,0,0,0
2021-01-17,<Other>,referral,(referral),session_start,289,0,0,0
2021-01-17,google,organic,(organic),session_start,1000,0,0,0
2021-01-17,google,cpc,<Other>,session_start,129,0,0,0
2021-01-17,<Other>,organic,(organic),session_start,78,0,0,0
2021-01-17,(data deleted),(data deleted),(data deleted),session_start,137,0,0,0
2021-01-17,(data deleted),(data deleted),<Other>,session_start,4,0,0,0
2021-01-17,<Other>,referral,(referral),begin_checkout,4,0,0.25,0
2021-01-17,google,organic,(organic),begin_checkout,10,0,0.1,0
2021-01-17,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,2,0,0.5,0
2021-01-17,shop.googlemerchandisestore.com,referral,(referral),purchase,2,0,0,0.5
2021-01-17,<Other>,organic,(organic),begin_checkout,1,0,1,0
2021-01-17,(data deleted),(data deleted),(data deleted),purchase,2,0,0,0.5
2021-01-17,(data deleted),(data deleted),(data deleted),begin_checkout,5,0,0.2,0
2021-01-17,(direct),(none),(direct),add_to_cart,16,0.0625,0,0
2021-01-17,google,organic,(organic),add_to_cart,26,0.038461538461538464,0,0
2021-01-17,<Other>,<Other>,<Other>,add_to_cart,13,0.076923076923076927,0,0
2021-01-17,(direct),(none),(direct),begin_checkout,7,0,0.14285714285714285,0
2021-01-17,google,organic,(organic),purchase,6,0,0,0.16666666666666666
2021-01-17,<Other>,organic,(organic),add_to_cart,5,0.2,0,0
2021-01-17,(data deleted),(data deleted),(data deleted),add_to_cart,7,0.14285714285714285,0,0
2021-01-17,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,8,0.125,0,0
2021-01-19,<Other>,referral,(referral),session_start,377,0,0,0
2021-01-19,google,organic,(organic),session_start,1273,0,0,0
2021-01-19,(direct),(none),(direct),session_start,928,0,0,0
2021-01-19,shop.googlemerchandisestore.com,referral,(referral),session_start,369,0,0,0
2021-01-19,(data deleted),(data deleted),<Other>,session_start,8,0,0,0
2021-01-19,google,cpc,<Other>,session_start,176,0,0,0
2021-01-19,<Other>,<Other>,<Other>,session_start,596,0,0,0
2021-01-19,<Other>,organic,(organic),session_start,141,0,0,0
2021-01-19,(data deleted),(data deleted),(data deleted),session_start,208,0,0,0
2021-01-19,<Other>,(data deleted),(data deleted),session_start,2,0,0,0
2021-01-19,(direct),(none),(direct),add_to_cart,45,0.022222222222222223,0,0
2021-01-19,(data deleted),(data deleted),(data deleted),purchase,8,0,0,0.125
2021-01-19,google,organic,(organic),add_to_cart,55,0.018181818181818181,0,0
2021-01-19,google,organic,(organic),begin_checkout,29,0,0.034482758620689655,0
2021-01-19,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,7,0,0.14285714285714285,0
2021-01-19,(direct),(none),(direct),purchase,13,0,0,0.076923076923076927
2021-01-19,(data deleted),(data deleted),<Other>,begin_checkout,1,0,1,0
2021-01-19,<Other>,referral,(referral),begin_checkout,6,0,0.16666666666666666,0
2021-01-19,google,organic,(organic),purchase,14,0,0,0.071428571428571425
2021-01-19,(data deleted),(data deleted),(data deleted),begin_checkout,12,0,0.083333333333333329,0
2021-01-19,google,cpc,<Other>,add_to_cart,2,0.5,0,0
2021-01-19,<Other>,referral,(referral),add_to_cart,14,0.071428571428571425,0,0
2021-01-19,(direct),(none),(direct),begin_checkout,22,0,0.045454545454545456,0
2021-01-19,<Other>,organic,(organic),add_to_cart,6,0.16666666666666666,0,0
2021-01-19,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,19,0.052631578947368418,0,0
2021-01-19,(data deleted),(data deleted),(data deleted),add_to_cart,22,0.045454545454545456,0,0
2021-01-08,(direct),(none),(direct),session_start,1000,0,0,0
2021-01-08,google,organic,(organic),session_start,1332,0,0,0
2021-01-08,google,cpc,<Other>,session_start,183,0,0,0
2021-01-08,<Other>,organic,(organic),session_start,136,0,0,0
2021-01-08,(data deleted),(data deleted),(data deleted),session_start,213,0,0,0
2021-01-08,shop.googlemerchandisestore.com,referral,(referral),session_start,310,0,0,0
2021-01-08,<Other>,referral,(referral),session_start,401,0,0,0
2021-01-08,<Other>,<Other>,<Other>,session_start,619,0,0,0
2021-01-08,<Other>,(data deleted),(data deleted),session_start,3,0,0,0
2021-01-08,(data deleted),(data deleted),<Other>,session_start,8,0,0,0
2021-01-08,(direct),(none),(direct),begin_checkout,19,0,0.052631578947368418,0
2021-01-08,<Other>,referral,(referral),begin_checkout,7,0,0.14285714285714285,0
2021-01-08,<Other>,referral,(referral),purchase,3,0,0,0.33333333333333331
2021-01-08,google,cpc,<Other>,purchase,3,0,0,0.33333333333333331
2021-01-08,google,cpc,<Other>,begin_checkout,3,0,0.33333333333333331,0
2021-01-08,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,18,0.055555555555555552,0,0
2021-01-08,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,7,0,0.14285714285714285,0
2021-01-08,<Other>,organic,(organic),begin_checkout,3,0,0.33333333333333331,0
2021-01-08,(data deleted),(data deleted),(data deleted),purchase,3,0,0,0.33333333333333331
2021-01-08,<Other>,<Other>,<Other>,purchase,5,0,0,0.2
2021-01-08,<Other>,organic,(organic),purchase,2,0,0,0.5
2021-01-08,google,organic,(organic),purchase,3,0,0,0.33333333333333331
2021-01-08,google,organic,(organic),begin_checkout,9,0,0.1111111111111111,0
2021-01-08,shop.googlemerchandisestore.com,referral,(referral),purchase,2,0,0,0.5
2021-01-08,(direct),(none),(direct),add_to_cart,37,0.027027027027027029,0,0
2021-01-08,<Other>,referral,(referral),add_to_cart,14,0.071428571428571425,0,0
2021-01-08,google,organic,(organic),add_to_cart,38,0.026315789473684209,0,0
2021-01-08,(data deleted),(data deleted),(data deleted),add_to_cart,18,0.055555555555555552,0,0
2021-01-08,<Other>,organic,(organic),add_to_cart,6,0.16666666666666666,0,0
2020-11-24,(direct),(none),(direct),session_start,936,0,0,0
2020-11-24,shop.googlemerchandisestore.com,referral,(referral),session_start,381,0,0,0
2020-11-24,google,organic,(organic),session_start,1313,0,0,0
2020-11-24,google,cpc,<Other>,session_start,156,0,0,0
2020-11-24,<Other>,<Other>,<Other>,session_start,546,0,0,0
2020-11-24,(data deleted),(data deleted),(data deleted),begin_checkout,21,0,0.047619047619047616,0
2020-11-24,<Other>,organic,(organic),session_start,121,0,0,0
2020-11-24,<Other>,referral,(referral),session_start,419,0,0,0
2020-11-24,<Other>,organic,(organic),begin_checkout,10,0,0.1,0
2020-11-24,(data deleted),(data deleted),(data deleted),session_start,271,0,0,0
2020-11-24,<Other>,(data deleted),(data deleted),session_start,5,0,0,0
2020-11-24,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,16,0,0.0625,0
2020-11-24,(direct),(none),(direct),begin_checkout,51,0,0.0196078431372549,0
2020-11-24,(data deleted),(data deleted),<Other>,session_start,7,0,0,0
2020-11-24,<Other>,referral,(referral),purchase,9,0,0,0.1111111111111111
2020-11-24,<Other>,referral,(referral),begin_checkout,22,0,0.045454545454545456,0
2020-11-24,google,organic,(organic),purchase,24,0,0,0.041666666666666664
2020-11-24,<Other>,<Other>,<Other>,begin_checkout,29,0,0.034482758620689655,0
2020-11-24,(direct),(none),(direct),purchase,26,0,0,0.038461538461538464
2020-11-24,shop.googlemerchandisestore.com,referral,(referral),purchase,8,0,0,0.125
2020-11-24,google,organic,(organic),begin_checkout,52,0,0.019230769230769232,0
2020-11-24,google,cpc,<Other>,purchase,2,0,0,0.5
2020-11-24,<Other>,<Other>,<Other>,purchase,9,0,0,0.1111111111111111
2020-11-24,<Other>,organic,(organic),purchase,5,0,0,0.2
2020-11-23,(direct),(none),(direct),session_start,939,0,0,0
2020-11-23,google,organic,(organic),session_start,1216,0,0,0
2020-11-23,<Other>,referral,(referral),session_start,353,0,0,0
2020-11-23,<Other>,<Other>,<Other>,session_start,527,0,0,0
2020-11-23,<Other>,organic,(organic),session_start,96,0,0,0
2020-11-23,google,cpc,<Other>,session_start,156,0,0,0
2020-11-23,(direct),(none),(direct),begin_checkout,32,0,0.03125,0
2020-11-23,shop.googlemerchandisestore.com,referral,(referral),session_start,310,0,0,0
2020-11-23,google,cpc,<Other>,begin_checkout,8,0,0.125,0
2020-11-23,(data deleted),(data deleted),(data deleted),session_start,288,0,0,0
2020-11-23,google,organic,(organic),begin_checkout,50,0,0.02,0
2020-11-23,<Other>,(data deleted),(data deleted),session_start,6,0,0,0
2020-11-23,<Other>,<Other>,<Other>,begin_checkout,23,0,0.043478260869565216,0
2020-11-23,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,20,0,0.05,0
2020-11-23,(data deleted),(data deleted),<Other>,session_start,3,0,0,0
2020-11-23,(data deleted),(data deleted),(data deleted),begin_checkout,16,0,0.0625,0
2020-11-23,<Other>,<Other>,<Other>,purchase,7,0,0,0.14285714285714285
2020-11-23,(direct),(none),(direct),purchase,12,0,0,0.083333333333333329
2020-11-23,google,cpc,<Other>,purchase,3,0,0,0.33333333333333331
2020-11-23,google,organic,(organic),purchase,17,0,0,0.058823529411764705
2020-11-23,(data deleted),(data deleted),(data deleted),purchase,9,0,0,0.1111111111111111
2020-11-11,google,organic,(organic),session_start,1182,0,0,0
